,HotelClass,AvgRating,PriceRangeLow,PriceRangeHigh,BBInnBinary,NumberRooms,LanguagesSpoken,TotalPhotos,DiningPhotos,PoolBeachPhotos,RoomSuitePhotos,TravelerPhotos,VideosPhotos,ReviewCount,ExcellentReviewCount,VeryGoodReviewCount,AverageReviewCount,PoorReviewCount,TerribleReviewCount,QACount,RoomTipCount,LocationRating,CleanlinessRating,ServiceRating,ValueRating,WalkerScore,RestaurantScore,AttractionsScore,DescriptionLengthWords,DescriptionSustainable,DescriptionRenewables,HotelStyleGreen,HotelStyleBusiness,HotelStyleModern,HotelStyleLuxury,CityViewRoomType,NonSmokingRoomType,SuitesRoomType,FamilyRoomType,OceanViewRoomType,PoolViewRoomType,BridalRoomType,AmenitiesSectionLength,AmenitiesBicycleRent,AmenitiesHighSpeedWiFi,AmenitiesRestaurant,AmenitiesPaidParking,AmenitiesFreeParking,AmenitiesFitness,AmenitiesBar,AmenitiesChildren,AmenitiesPets,AmenitiesSauna,AmenitiesHotTub,AmenitiesPool,AmenitiesCoffeeShop,AmenitiesSpecialDiet,AmenitiesBreakfast,AmenitiesBreakfastRoom,AmenitiesTaxi,AmenitiesAirport,AmenitiesBusiness,AmenitiesConference,AmenitiesBanquet,AmenitiesMeetingRooms,AmenitiesTerrace,AmenitiesBaggage,AmenitiesConcierge,AmenitiesCurrencyEx,AmenitiesNonSmoking,Amenities24Hours,AmenitiesSpecialCheck,AmenitiesDryCleaning,AmenitiesLaundry,AmenitiesFacialTreat,AmenitiesSpa,AmenitiesMassage,RoomFeatSectionLength,RoomFeatAllergyFree,RoomFeatFlatsceenTV,RoomFeatWalkInShower,RoomFeatHousekeeping,RoomFeatCoffeeTea,RoomFeatSoundproof,RoomFeatSafe,RoomFeatLaptopSafe,RoomFeatBalcony,RoomFeatRefrigerator,RoomFeatToiletries,RoomFeatHairdryer,RoomFeatFireplace,RoomFeatAirCon,RoomFeatMinibar,RoomFeatMicrowave,RoomFeatVIP,RoomFeatService,RoomFeatWakeUp,SpecialtBinary,GreenLeaderBinary,TravelersChoiceBinary,Percentile,EnglishReviewProportion,LocalReviewProportion
69543,3.0,4.5,39.0,65.0,0,24.0,3,79,0.0,0.0,14.0,46.0,0.0,60,30,22,7,1,0,1,2,45.0,45.0,45.0,45.0,91.0,32.0,16.0,170.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,317,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,87,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0.6947368421052631,0.1166666666666666,0.1
69549,2.0,4.0,35.0,101.0,1,39.0,4,58,10.0,0.0,7.0,38.0,0.0,53,21,23,8,0,1,0,4,40.0,45.0,45.0,35.0,62.0,29.0,6.0,175.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,346,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9367088607594936,0.2452830188679245,0.3584905660377358
69552,3.0,4.0,47.0,70.0,1,11.0,3,12,1.0,0.0,7.0,12.0,0.0,17,5,9,3,0,0,1,3,40.0,45.0,40.0,40.0,49.0,17.0,5.0,180.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7333333333333334,0.4705882352941176,0.0588235294117647
69557,4.0,4.5,45.0,88.0,0,30.0,2,272,0.0,0.0,68.0,86.0,0.0,353,240,81,23,4,5,2,25,40.0,45.0,45.0,45.0,49.0,25.0,4.0,65.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,395,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,60,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.8541666666666666,0.3994334277620396,0.2039660056657223
69558,5.0,5.0,176.0,323.0,0,8.0,4,461,0.0,0.0,0.0,296.0,1.0,507,472,27,7,0,1,21,89,50.0,50.0,50.0,45.0,100.0,208.0,161.0,117.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,515,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,223,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.9791666666666666,0.7337278106508875,0.0
69559,2.0,4.0,18.0,68.0,0,20.0,3,117,4.0,0.0,51.0,63.0,0.0,218,110,53,26,9,20,2,23,50.0,40.0,40.0,45.0,100.0,623.0,389.0,144.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,213,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,200,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9305993690851736,0.6880733944954128,0.0
69569,3.0,4.5,48.0,119.0,0,38.0,2,345,29.0,0.0,72.0,306.0,0.0,735,352,312,49,13,9,6,60,40.0,45.0,45.0,45.0,95.0,77.0,27.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,330,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,55,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.8050595238095238,0.4870748299319727,0.0
69570,4.0,3.5,62.0,97.0,0,49.0,4,64,9.0,0.0,31.0,35.0,0.0,49,19,10,2,11,7,1,5,50.0,40.0,35.0,35.0,79.0,29.0,24.0,201.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,277,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,62,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.4029850746268657,0.2653061224489796,0.2448979591836734
69573,4.0,3.5,36.0,73.0,0,74.0,3,57,3.0,0.0,13.0,57.0,0.0,114,16,36,35,16,11,2,7,35.0,35.0,35.0,35.0,57.0,146.0,45.0,187.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2961309523809523,0.4210526315789473,0.0
69575,4.0,4.5,95.0,183.0,0,169.0,2,1580,83.0,0.0,494.0,1512.0,0.0,3247,1907,1085,181,41,33,77,100,50.0,45.0,45.0,45.0,100.0,355.0,133.0,83.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1,580,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,290,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0.8601190476190477,0.5038497074222359,0.0
69576,3.0,4.5,39.0,45.0,1,13.0,3,40,1.0,0.0,14.0,12.0,0.0,22,14,5,2,0,1,0,0,45.0,30.0,35.0,30.0,62.0,15.0,6.0,105.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,295,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,45,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.9,0.2727272727272727,0.3181818181818182
69579,3.0,3.5,56.0,92.0,0,34.0,1,22,3.0,0.0,6.0,11.0,0.0,28,4,15,5,2,2,0,2,45.0,40.0,35.0,30.0,48.0,16.0,5.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,345,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9230769230769232,0.3214285714285714,0.1071428571428571
69581,3.5,4.5,45.0,126.0,0,18.0,7,50,0.0,0.0,20.0,30.0,0.0,61,47,9,4,0,1,2,6,50.0,40.0,35.0,30.0,100.0,137.0,65.0,105.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,0,429,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,411,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0.944794952681388,0.7868852459016393,0.0327868852459016
69586,2.0,3.5,14.0,39.0,0,13.0,3,56,0.0,0.0,24.0,16.0,0.0,64,14,16,20,7,7,0,11,45.0,35.0,40.0,40.0,100.0,323.0,99.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7909090909090909,0.765625,0.0
69592,3.5,3.5,32.0,128.0,0,8.0,5,62,2.0,0.0,28.0,50.0,0.0,68,27,18,3,6,14,8,10,50.0,45.0,40.0,45.0,100.0,451.0,300.0,71.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,340,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,169,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.7436908517350158,0.5294117647058824,0.0
69593,4.0,4.0,35.0,111.0,0,22.0,2,400,57.0,0.0,53.0,383.0,0.0,663,252,247,79,36,49,17,59,50.0,45.0,40.0,40.0,100.0,385.0,256.0,135.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,303,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,91,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.5595238095238095,0.4539969834087481,0.0
69596,3.0,4.0,26.0,57.0,1,10.0,4,13,2.0,0.0,8.0,7.0,0.0,64,31,20,4,2,7,1,2,35.0,40.0,45.0,40.0,37.0,35.0,11.0,208.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,166,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.8066037735849056,0.34375,0.0
69597,4.0,4.5,72.0,167.0,0,81.0,4,150,0.0,13.0,40.0,103.0,0.0,141,100,19,13,7,2,5,2,50.0,50.0,45.0,40.0,91.0,29.0,20.0,27.0,0.0,0.0,0,0,1,0,0,1,1,1,0,0,0,562,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,78,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.8421052631578947,0.1843971631205673,0.0709219858156028
69608,4.0,4.0,49.0,58.0,0,16.0,4,5,0.0,0.0,0.0,0.0,0.0,28,14,5,7,0,2,0,0,45.0,40.0,40.0,45.0,87.0,26.0,19.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,464,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.925,0.1785714285714285,0.0
69609,3.5,4.0,54.0,138.0,0,80.0,8,315,19.0,0.0,125.0,312.0,0.0,800,301,384,98,8,9,17,65,45.0,45.0,40.0,45.0,100.0,170.0,99.0,233.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,288,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,45,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7053571428571428,0.53,0.0
69620,3.0,4.5,38.0,40.0,1,13.0,3,5,0.0,0.0,0.0,0.0,0.0,4,2,2,0,0,0,0,0,50.0,45.0,45.0,45.0,52.0,15.0,4.0,213.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0.5,0.0
69626,3.0,4.5,38.0,67.0,1,9.0,3,13,2.0,0.0,1.0,13.0,0.0,34,19,12,0,2,1,1,4,45.0,45.0,45.0,45.0,57.0,74.0,26.0,147.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8136792452830188,0.5,0.0
69630,3.0,4.0,40.0,62.0,1,43.0,2,85,13.0,0.0,26.0,60.0,0.0,118,46,46,22,3,1,1,7,45.0,45.0,45.0,45.0,87.0,13.0,9.0,160.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,304,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9090909090909092,0.4322033898305085,0.288135593220339
69633,3.0,4.5,36.0,49.0,1,5.0,4,24,1.0,0.0,13.0,4.0,0.0,13,8,3,0,2,0,1,1,40.0,50.0,45.0,45.0,44.0,42.0,7.0,53.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,83,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,118,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.7004716981132075,0.7692307692307693,0.0
69638,2.0,4.0,29.0,57.0,0,63.0,4,125,9.0,0.0,51.0,81.0,0.0,253,103,85,48,10,6,6,26,40.0,45.0,45.0,45.0,100.0,137.0,59.0,153.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,317,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,63,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.9471608832807572,0.5555555555555556,0.0
69639,3.0,4.0,32.0,50.0,0,9.0,1,21,1.0,0.0,6.0,21.0,0.0,14,3,10,1,0,0,0,0,50.0,45.0,45.0,50.0,94.0,30.0,41.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,81,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9,0.3571428571428571,0.2142857142857142
69641,3.0,4.5,46.0,63.0,1,8.0,4,53,2.0,0.0,11.0,32.0,0.0,23,16,5,2,0,0,1,2,50.0,45.0,45.0,45.0,78.0,14.0,5.0,131.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,398,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,120,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.8333333333333334,0.1304347826086956,0.0869565217391304
69650,4.0,4.0,65.0,91.0,0,80.0,4,60,5.0,0.0,16.0,41.0,0.0,91,34,44,10,0,3,0,6,45.0,45.0,40.0,40.0,96.0,43.0,12.0,200.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,338,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,101,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0.8888888888888888,0.4725274725274725,0.2747252747252747
69653,4.0,4.0,35.0,182.0,1,30.0,2,59,0.0,0.0,28.0,28.0,0.0,71,35,18,10,4,4,18,2,40.0,40.0,40.0,35.0,100.0,302.0,104.0,183.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,277,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,121,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0.875,0.4225352112676056,0.0
69654,1.0,4.5,33.0,54.0,0,5.0,2,22,0.0,0.0,6.0,9.0,0.0,24,13,9,2,0,0,0,2,45.0,50.0,45.0,50.0,93.0,34.0,22.0,80.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.95,0.4583333333333333,0.2916666666666667
69660,3.0,2.5,38.0,39.0,1,29.0,2,0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,2,1,0,1,35.0,40.0,25.0,25.0,74.0,42.0,10.0,150.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2666666666666667,0.6,0.0
69661,3.0,4.5,43.0,78.0,0,15.0,3,76,9.0,0.0,50.0,22.0,0.0,62,29,25,6,2,0,0,3,40.0,45.0,45.0,45.0,86.0,17.0,8.0,73.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,418,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,101,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0.71875,0.4354838709677419,0.0967741935483871
69662,2.0,3.5,26.0,35.0,0,11.0,2,5,0.0,0.0,0.0,0.0,0.0,24,5,7,7,3,2,0,2,40.0,40.0,30.0,40.0,88.0,23.0,11.0,57.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8125,0.4583333333333333,0.0833333333333333
69665,2.0,4.5,21.0,85.0,0,12.0,2,70,6.0,0.0,20.0,48.0,0.0,265,155,82,17,6,5,3,12,50.0,45.0,45.0,45.0,100.0,574.0,318.0,180.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.9716088328075708,0.7433962264150943,0.0
69677,1.0,4.5,9.0,34.0,0,15.0,2,178,12.0,0.0,53.0,128.0,0.0,458,269,140,26,11,12,5,26,45.0,45.0,40.0,45.0,100.0,168.0,120.0,81.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,404,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9755520504731862,0.537117903930131,0.0
69682,3.0,3.5,43.0,71.0,0,17.0,4,10,0.0,0.0,1.0,10.0,0.0,20,5,6,3,2,4,0,1,40.0,45.0,40.0,40.0,48.0,51.0,18.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,236,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.2,0.45
69685,4.0,4.0,51.0,149.0,0,93.0,3,409,47.0,0.0,175.0,362.0,0.0,844,248,363,151,51,31,20,96,45.0,40.0,40.0,40.0,100.0,267.0,111.0,196.0,0.0,0.0,0,1,0,0,0,1,1,1,0,0,1,445,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,71,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.5654761904761905,0.5722748815165877,0.0
69689,4.0,4.0,44.0,64.0,1,11.0,4,63,7.0,0.0,12.0,63.0,0.0,36,19,9,3,3,2,1,0,50.0,45.0,45.0,35.0,95.0,44.0,22.0,155.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7733333333333333,0.3055555555555556,0.0555555555555555
69690,3.0,4.0,47.0,85.0,1,12.0,3,79,10.0,0.0,27.0,73.0,0.0,86,17,44,19,4,2,2,3,45.0,40.0,40.0,40.0,100.0,310.0,117.0,126.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,207,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,132,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0.8443396226415094,0.3023255813953488,0.0
69691,3.0,4.0,41.0,76.0,1,12.0,5,8,0.0,0.0,0.0,0.0,0.0,6,3,2,0,0,1,0,0,50.0,50.0,50.0,50.0,45.0,20.0,3.0,121.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5675675675675675,0.1666666666666666,0.6666666666666666
69697,4.0,5.0,38.0,145.0,0,8.0,3,416,0.0,0.0,244.0,187.0,0.0,439,360,68,5,5,1,8,90,50.0,50.0,50.0,45.0,100.0,155.0,107.0,49.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,265,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,206,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0.9330357142857144,0.7084282460136674,0.0
69698,4.0,3.5,34.0,94.0,0,42.0,5,118,12.0,0.0,44.0,114.0,0.0,189,43,85,40,10,11,2,7,35.0,45.0,40.0,40.0,83.0,47.0,11.0,160.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4479166666666666,0.2645502645502645,0.0
69702,4.0,4.0,78.0,106.0,0,126.0,1,235,30.0,0.0,45.0,213.0,0.0,287,85,118,50,22,12,3,18,45.0,45.0,40.0,40.0,92.0,29.0,11.0,80.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.3693379790940767,0.4250871080139373
69705,4.0,3.5,66.0,83.0,0,52.0,1,76,17.0,0.0,12.0,69.0,0.0,119,38,33,24,11,13,0,12,45.0,45.0,40.0,35.0,81.0,11.0,6.0,29.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,225,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.3193277310924369,0.3949579831932773
69707,4.0,4.5,57.0,115.0,0,134.0,3,898,0.0,0.0,343.0,579.0,1.0,1997,1019,764,145,47,22,38,100,40.0,45.0,45.0,45.0,87.0,63.0,14.0,106.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0,0,422,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,94,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0.7648809523809523,0.3670505758637957,0.0
69709,4.0,4.0,61.0,113.0,0,14.0,3,209,11.0,0.0,50.0,209.0,0.0,252,102,101,21,11,17,2,43,50.0,45.0,40.0,40.0,100.0,105.0,87.0,74.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6071428571428571,0.0
69712,3.0,4.0,33.0,47.0,1,6.0,2,6,0.0,0.0,0.0,0.0,0.0,12,4,6,2,0,0,1,4,40.0,50.0,40.0,40.0,40.0,22.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,162,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7325581395348837,0.5833333333333334,0.0833333333333333
69713,3.0,4.0,53.0,61.0,0,27.0,3,12,0.0,0.0,0.0,0.0,0.0,19,8,7,4,0,0,0,0,45.0,50.0,40.0,45.0,62.0,32.0,2.0,127.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.2631578947368421,0.1578947368421052
